transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied,transaction_date_clean
T003028,C00078,2025-11-06,S003,ZaloPay,0.15,2025-11-06
T003029,C00122,2025-07-22,S023,Cash,0.1,2025-07-22
T003030,C00006,2025-09-09,S016,Cash,,2025-09-09
T003031,C00071,2026-01-06,S019,ZaloPay,0.3,2026-01-06
T003032,C00271,2025-01-01,S014,Credit Card,0.25,2025-01-01
T003033,C00119,2024-05-06,S019,VNPay,0.0,2024-05-06
T003034,C00306,2024-10-09,S001,ZaloPay,0.0,2024-10-09
T003035,C00037,2026-02-08,S019,Bitcoin,0.0,2026-02-08
T003036,C00361,2025-11-11,S012,Bank Transfer,0.2,2025-11-11
T003037,C00617,2025-11-17,S011,ZaloPay,0.3,2025-11-17
T003038,C00486,2025-04-04,S012,VNPay,0.05,2025-04-04
T003039,C00011,2025-02-15,S013,ZaloPay,0.0,2025-02-15
T003040,C00749,2025-03-17,S012,Momo,0.0,2025-03-17
T003041,C00628,2025-08-10,S014,Gold,0.3,2025-08-10
T003042,C00313,2023-10-11,S025,Momo,0.15,2023-10-11
T003043,C00306,2025-02-11,S017,VNPay,0.2,2025-02-11
T003044,C00261,2025-06-21,S009,Cash,0.2,2025-06-21
T003045,C00208,2025-12-02,S010,VNPay,0.0,2025-12-02
T003046,C00043,2025-12-10,S001,VNPay,0.2,2025-12-10
T003047,C00098,2025-09-28,S008,Bank Transfer,0.0,2025-09-28
T003048,C00447,2023-09-24,S023,,0.3,2023-09-24
T003049,C00205,2025-08-10,S003,VNPay,0.0,2025-08-10
T003050,C00222,2024-11-04,S021,VNPay,0.3,2024-11-04
T003051,C00476,2025-06-05,S022,Momo,0.0,2025-06-05
T003052,C00043,2025-11-21,S010,Bank Transfer,0.0,2025-11-21
T003053,C00193,2025-03-10,S003,ZaloPay,0.1,2025-03-10
T003054,C00038,2025-02-16,S006,ZaloPay,0.0,2025-02-16
T003055,C00056,2025-09-17,S003,,0.0,2025-09-17
T003056,C00019,2026-02-27,S020,Bank Transfer,0.0,2026-02-27
T003057,C00378,2026-03-22,S017,Bank Transfer,0.1,2026-03-22
T003058,C00066,2025-12-07,S009,Cash,0.0,2025-12-07
T003059,C00118,2024-03-18,S020,VNPay,0.3,2024-03-18
T003060,C00059,2025-12-17,S011,VNPay,0.0,2025-12-17
T003061,C00177,2026-01-11,S005,VNPay,0.0,2026-01-11
T003062,C00245,2025-08-24,S014,ZaloPay,0.25,2025-08-24
T003063,C00436,2025-10-02,S012,Bank Transfer,0.15,2025-10-02
T003064,C00292,2025-02-18,S020,Credit Card,0.15,2025-02-18
T003065,C00351,2026-02-28,S021,Momo,0.0,2026-02-28
T003066,C00491,2025-11-05,S021,Bitcoin,0.1,2025-11-05
T003067,C00203,2025-06-03,S010,Momo,0.1,2025-06-03
T003068,C00010,2026-03-12,S007,Credit Card,0.3,2026-03-12
T003069,C00686,2025-09-22,S016,ZaloPay,0.0,2025-09-22
T003070,C00113,2025-11-27,S010,Bank Transfer,0.2,2025-11-27
T003071,C00239,2024-11-08,S012,ZaloPay,,2024-11-08
T003072,C00485,2026-01-06,S021,VNPay,,2026-01-06
T003073,C00740,2025-06-09,S017,,0.15,2025-06-09
T003074,C00065,2026-02-04,S006,ZaloPay,0.0,2026-02-04
T003075,C00206,2026-02-02,S020,Bank Transfer,0.15,2026-02-02
T003076,C00021,2025-09-19,S001,Bank Transfer,0.05,2025-09-19
T003077,C00784,2025-10-29,S016,Credit Card,0.05,2025-10-29
T003078,C00391,2025-11-20,S015,Cash,0.05,2025-11-20
T003079,C00117,2025-12-08,S016,Credit Card,0.15,2025-12-08
T003080,C00537,2026-01-28,S021,ZaloPay,0.0,2026-01-28
T003081,C00084,2026-03-18,S005,Bank Transfer,0.1,2026-03-18
T003082,C00017,2025-07-03,S025,VNPay,0.0,2025-07-03
T003083,C00630,2024-06-16,S001,Momo,0.3,2024-06-16
T003084,C00038,2024-12-14,S014,Momo,0.2,2024-12-14
T003085,C00635,2025-01-21,S021,Credit Card,0.0,2025-01-21
T003086,C00156,2026-01-07,S012,ZaloPay,0.05,2026-01-07
T003087,C00051,2025-05-09,S011,Cash,0.2,2025-05-09
T003088,C00227,2026-03-06,S006,Bank Transfer,0.0,2026-03-06
T003089,C00060,2025-12-10,S023,Cash,0.0,2025-12-10
T003090,C00263,2024-10-25,S006,Cash,0.0,2024-10-25
T003091,C00011,2024-06-17,S005,Momo,0.0,2024-06-17
T003092,C00313,2025-04-16,S005,Unknown,0.0,2025-04-16
T003093,C00148,2026-01-02,S011,Cash,,2026-01-02
T003094,C00028,2025-07-07,S007,Momo,,2025-07-07
T003095,C00382,2025-12-28,S025,Momo,0.0,2025-12-28
T003096,C00309,2025-12-07,S015,VNPay,0.2,2025-12-07
T003097,C00310,2023-11-01,S012,ZaloPay,0.0,2023-11-01
T003098,C00091,2025-05-06,S021,Credit Card,0.1,2025-05-06
T003099,C00114,2024-10-14,S010,Credit Card,0.15,2024-10-14
T003100,C00797,2026-03-19,S017,Cash,0.0,2026-03-19
T003101,C00215,2025-06-12,S003,Bank Transfer,0.0,2025-06-12
T003102,C00008,2023-08-23,S007,Momo,0.25,2023-08-23
T003103,C00193,2024-07-23,S010,VNPay,0.0,2024-07-23
T003104,C00209,2025-05-16,S019,Credit Card,0.05,2025-05-16
T003105,C00167,2025-10-26,S006,,0.3,2025-10-26
T003106,C00152,2024-06-08,S023,ZaloPay,0.0,2024-06-08
T003107,C00071,2025-08-13,S020,Momo,0.0,2025-08-13
T003108,C00099,2025-12-10,S022,???,0.3,2025-12-10
T003109,C00017,2024-07-14,S004,Credit Card,0.0,2024-07-14
T003110,C00029,2024-11-26,S002,VNPay,0.0,2024-11-26
T003111,C00146,2025-12-01,S018,,0.25,2025-12-01
T003112,C00053,2025-11-01,S010,Credit Card,0.0,2025-11-01
T003113,C00074,2025-06-13,S019,Credit Card,0.15,2025-06-13
T003114,C00072,2026-02-20,S024,Cash,0.0,2026-02-20
T003115,C00721,2025-09-25,S013,ZaloPay,0.0,2025-09-25
T003116,C00110,2025-09-15,S021,VNPay,0.3,2025-09-15
T003117,C00791,2025-08-05,S016,Momo,0.0,2025-08-05
T003118,C00027,2024-09-26,S006,Momo,0.0,2024-09-26
T003119,C00067,2025-08-23,S016,Cash,0.0,2025-08-23
T003120,C00091,2025-09-24,S005,Bank Transfer,0.3,2025-09-24
T003121,C00507,2025-06-11,S004,???,0.0,2025-06-11
T003122,C00149,2025-07-24,S011,Credit Card,0.0,2025-07-24
T003123,C00099,2024-11-24,S007,,0.05,2024-11-24
T003124,C00604,2026-03-23,S013,Momo,0.0,2026-03-23
T003125,C00014,2026-03-05,S024,Bank Transfer,0.0,2026-03-05
T003126,C00154,2024-08-27,S009,ZaloPay,0.15,2024-08-27
T003127,C00039,2025-06-26,S007,ZaloPay,0.05,2025-06-26
T003128,C00113,2026-03-07,S023,Bank Transfer,0.3,2026-03-07
T003129,C00208,2025-07-18,S008,VNPay,0.0,2025-07-18
T003130,C00109,2025-04-09,S011,Credit Card,0.3,2025-04-09
T003131,C00112,2025-04-19,S004,Credit Card,0.2,2025-04-19
T003132,C00398,2025-01-18,S018,VNPay,0.15,2025-01-18
T003133,C00673,2025-01-14,S001,Momo,0.0,2025-01-14
T003134,C00386,2025-04-07,S010,Momo,0.05,2025-04-07
T003135,C00257,2024-10-08,S004,Bank Transfer,0.0,2024-10-08
T003136,C00059,2025-01-25,S011,Bank Transfer,0.0,2025-01-25
T003137,C00016,2025-05-07,S009,Bitcoin,,2025-05-07
T003138,C00096,2025-11-06,S025,Cash,0.0,2025-11-06
T003139,C00315,2024-02-05,S003,VNPay,0.05,2024-02-05
T003140,C00050,2024-06-05,S001,Credit Card,0.05,2024-06-05
T003141,C00091,2025-08-10,S021,,,2025-08-10
T003142,C00377,2025-10-24,S008,ZaloPay,0.15,2025-10-24
T003143,C00044,2025-02-10,S019,ZaloPay,0.25,2025-02-10
T003144,C00445,2025-12-09,S003,Momo,0.05,2025-12-09
T003145,C00257,2024-01-08,S022,Credit Card,0.3,2024-01-08
T003146,C00068,2025-10-08,S008,Credit Card,,2025-10-08
T003147,C00710,2024-04-12,S019,VNPay,0.05,2024-04-12
T003148,C00253,2026-01-13,S025,Credit Card,0.0,2026-01-13
T003149,C00643,2023-11-21,S015,VNPay,0.0,2023-11-21
T003150,C00085,2024-12-07,S019,Cash,0.3,2024-12-07
T003151,C00340,2024-10-02,S019,Credit Card,0.0,2024-10-02
T003152,C00758,2026-02-18,S012,Momo,0.05,2026-02-18
T003153,C00002,2025-11-04,S004,Credit Card,,2025-11-04
T003154,C00266,2025-06-25,S023,Credit Card,0.2,2025-06-25
T003155,C00237,2024-10-12,S006,VNPay,,2024-10-12
T003156,C00167,2025-07-01,S022,Credit Card,0.0,2025-07-01
T003157,C00173,2025-08-20,S005,VNPay,0.3,2025-08-20
T003158,C00035,2025-10-26,S025,Bank Transfer,0.0,2025-10-26
T003159,C00268,2025-10-08,S006,,0.0,2025-10-08
T003160,C00678,2025-06-02,S007,Momo,0.1,2025-06-02
T003161,C00328,2026-03-10,S022,VNPay,0.2,2026-03-10
T003162,C00082,2026-02-09,S015,Cash,0.1,2026-02-09
T003163,C00187,2024-06-21,S024,ZaloPay,0.15,2024-06-21
T003164,C00182,2024-10-06,S004,Credit Card,0.0,2024-10-06
T003165,C00084,2025-02-24,S003,VNPay,0.2,2025-02-24
T003166,C00099,2026-02-07,S010,VNPay,0.0,2026-02-07
T003167,C00149,2025-11-24,S016,Cash,0.15,2025-11-24
T003168,C00043,2024-10-18,S004,VNPay,0.0,2024-10-18
T003169,C00787,2025-10-25,S006,Bank Transfer,0.1,2025-10-25
T003170,C00056,2024-12-30,S012,Momo,0.15,2024-12-30
T003171,C00330,2024-09-04,S010,Bank Transfer,0.25,2024-09-04
T003172,C00401,2024-10-11,S001,Bank Transfer,,2024-10-11
T003173,C00152,2026-02-17,S017,,0.15,2026-02-17
T003174,C00065,2026-03-08,S009,VNPay,0.0,2026-03-08
T003175,C00330,2024-01-16,S022,Bank Transfer,0.2,2024-01-16
T003176,C00547,2025-08-11,S022,Bank Transfer,0.0,2025-08-11
T003177,C00305,2025-06-30,S022,VNPay,0.0,2025-06-30
T003178,C00349,2025-01-19,S019,ZaloPay,0.1,2025-01-19
T003179,C00017,2024-08-16,S025,Credit Card,0.0,2024-08-16
T003180,C00109,2024-11-04,S024,Momo,0.25,2024-11-04
T003181,C00789,2026-01-25,S002,Credit Card,0.0,2026-01-25
T003182,C00056,2025-05-22,S017,VNPay,0.0,2025-05-22
T003183,C00309,2025-02-18,S004,VNPay,0.0,2025-02-18
T003184,C00695,2024-01-04,S019,VNPay,0.0,2024-01-04
T003185,C00119,2025-06-27,S025,Credit Card,0.2,2025-06-27
T003186,C00467,2026-01-24,S005,Bank Transfer,0.0,2026-01-24
T003187,C00018,2025-12-29,S008,Momo,0.25,2025-12-29
T003188,C00030,2025-09-03,S008,Credit Card,0.3,2025-09-03
T003189,C00115,2025-03-30,S002,Bank Transfer,0.3,2025-03-30
T003190,C00308,2024-11-26,S013,ZaloPay,0.0,2024-11-26
T003191,C00389,2025-07-16,S023,Momo,0.25,2025-07-16
T003192,C00084,2025-07-19,S021,ZaloPay,0.0,2025-07-19
T003193,C00063,2025-12-12,S022,Momo,0.15,2025-12-12
T003194,C00343,2025-06-10,S010,Credit Card,0.0,2025-06-10
T003195,C00392,2025-11-04,S012,ZaloPay,0.0,2025-11-04
T003196,C00140,2025-12-21,S008,VNPay,0.2,2025-12-21
T003197,C00022,2025-06-29,S004,ZaloPay,0.15,2025-06-29
T003198,C00749,2026-02-05,S022,Momo,,2026-02-05
T003199,C00389,2025-07-12,S013,Credit Card,0.25,2025-07-12
T003200,C00039,2026-01-10,S016,Cash,0.1,2026-01-10
T003201,C00393,2025-03-19,S014,VNPay,0.0,2025-03-19
T003202,C00040,2025-10-31,S005,Momo,0.05,2025-10-31
T003203,C00326,2026-01-03,S008,ZaloPay,0.1,2026-01-03
T003204,C00044,2024-12-05,S020,Momo,0.0,2024-12-05
T003205,C00547,2025-09-28,S014,ZaloPay,0.05,2025-09-28
T003206,C00383,2025-06-10,S016,Cash,0.0,2025-06-10
T003207,C00049,2024-11-30,S008,Bank Transfer,0.0,2024-11-30
T003208,C00632,2025-09-27,S009,,0.0,2025-09-27
T003209,C00698,2024-12-05,S004,Credit Card,0.2,2024-12-05
T003210,C00094,2025-12-29,S001,,0.0,2025-12-29
T003211,C00686,2025-12-22,S019,Credit Card,0.3,2025-12-22
T003212,C00056,2026-02-26,S002,Credit Card,0.25,2026-02-26
T003213,C00176,2024-05-23,S001,Bank Transfer,0.0,2024-05-23
T003214,C00064,2026-01-08,S007,VNPay,0.0,2026-01-08
T003215,C00074,2025-11-11,S001,Bank Transfer,0.05,2025-11-11
T003216,C00276,2025-12-29,S024,Cash,0.1,2025-12-29
T003217,C00541,2024-10-06,S008,Credit Card,0.0,2024-10-06
T003218,C00021,2025-11-17,S024,Credit Card,0.0,2025-11-17
T003219,C00320,2025-11-23,S009,VNPay,0.2,2025-11-23
T003220,C00519,2025-06-27,S012,Bank Transfer,0.15,2025-06-27
T003221,C00496,2025-09-29,S004,Credit Card,0.05,2025-09-29
T003222,C00615,2024-07-26,S020,Bank Transfer,0.05,2024-07-26
T003223,C00036,2025-06-15,S015,Bank Transfer,0.3,2025-06-15
T003224,C00015,2024-11-03,S011,VNPay,0.0,2024-11-03
T003225,C00330,2024-12-15,S023,VNPay,0.3,2024-12-15
T003226,C00423,2024-12-09,S002,ZaloPay,0.0,2024-12-09
T003227,C00028,2025-01-21,S012,Bank Transfer,0.15,2025-01-21
T003228,C00029,2025-07-11,S017,VNPay,0.0,2025-07-11
T003229,C00067,2024-11-04,S001,Credit Card,0.0,2024-11-04
T003230,C00318,2025-01-22,S024,Momo,0.2,2025-01-22
T003231,C00721,2025-07-28,S024,Momo,0.0,2025-07-28
T003232,C00234,2024-09-04,S019,ZaloPay,0.15,2024-09-04
T003233,C00001,2024-06-04,S018,Momo,0.25,2024-06-04
T003234,C00763,2025-10-19,S006,VNPay,0.15,2025-10-19
T003235,C00172,2025-01-01,S020,Momo,0.0,2025-01-01
T003236,C00204,2025-03-15,S005,ZaloPay,0.2,2025-03-15
T003237,C00299,2025-07-29,S013,Bank Transfer,0.3,2025-07-29
T003238,C00009,2025-07-12,S023,VNPay,0.05,2025-07-12
T003239,C00590,2025-09-27,S003,Bank Transfer,0.0,2025-09-27
T003240,C00183,2024-11-06,S022,Bitcoin,0.25,2024-11-06
T003241,C00042,2026-02-10,S012,VNPay,0.3,2026-02-10
T003242,C00102,2026-02-24,S010,Momo,0.25,2026-02-24
T003243,C00454,2026-02-14,S001,Bank Transfer,0.3,2026-02-14
T003244,C00037,2024-11-12,S012,Momo,,2024-11-12
T003245,C00007,2025-09-04,S007,VNPay,0.0,2025-09-04
T003246,C00096,2025-07-13,S014,Bitcoin,0.15,2025-07-13
T003247,C00073,2024-10-14,S011,Bank Transfer,0.0,2024-10-14
T003248,C00406,2026-01-02,S019,Momo,0.3,2026-01-02
T003249,C00354,2025-08-07,S009,ZaloPay,,2025-08-07
T003250,C00400,2025-09-11,S012,Credit Card,0.25,2025-09-11
T003251,C00269,2025-08-21,S020,Bank Transfer,0.1,2025-08-21
T003252,C00394,2025-09-02,S010,ZaloPay,0.05,2025-09-02
T003253,C00547,2025-06-06,S016,VNPay,0.15,2025-06-06
T003254,C00313,2024-08-29,S017,Cash,0.2,2024-08-29
T003255,C00104,2024-09-30,S015,Cash,0.0,2024-09-30
T003256,C00093,2025-10-05,S018,Cash,0.05,2025-10-05
T003257,C00186,2025-10-21,S009,Bank Transfer,0.15,2025-10-21
T003258,C00184,2024-09-22,S013,Momo,0.05,2024-09-22
T003259,C00115,2026-02-09,S012,Momo,0.1,2026-02-09
T003260,C00196,2025-03-24,S011,Credit Card,0.0,2025-03-24
T003261,C00600,2025-05-18,S002,ZaloPay,0.15,2025-05-18
T003262,C00632,2024-06-17,S006,Cash,0.0,2024-06-17
T003263,C00517,2024-05-08,S011,Credit Card,0.0,2024-05-08
T003264,C00107,2025-06-27,S020,,0.0,2025-06-27
T003265,C00011,2025-12-13,S005,ZaloPay,,2025-12-13
T003266,C00117,2026-01-11,S007,VNPay,0.1,2026-01-11
T003267,C00276,2025-07-28,S002,Credit Card,0.0,2025-07-28
T003268,C00063,2025-10-06,S020,???,0.25,2025-10-06
T003269,C00749,2025-08-13,S019,Momo,0.0,2025-08-13
T003270,C00343,2025-11-12,S007,VNPay,,2025-11-12
T003271,C00090,2025-07-24,S010,Bank Transfer,0.15,2025-07-24
T003272,C00038,2024-01-06,S024,VNPay,0.0,2024-01-06
T003273,C00060,2025-03-28,S017,Cash,0.15,2025-03-28
T003274,C00030,2025-10-30,S018,,0.0,2025-10-30
T003275,C00393,2026-01-14,S005,Bank Transfer,0.15,2026-01-14
T003276,C00010,2025-09-25,S022,Bank Transfer,0.3,2025-09-25
T003277,C00173,2025-11-24,S012,Momo,0.3,2025-11-24
T003278,C00084,2025-09-06,S002,Credit Card,0.0,2025-09-06
T003279,C00442,2024-11-21,S009,Credit Card,0.0,2024-11-21
T003280,C00646,2026-01-16,S004,ZaloPay,0.0,2026-01-16
T003281,C00542,2025-07-31,S019,Bank Transfer,,2025-07-31
T003282,C00006,2024-12-15,S024,Momo,0.25,2024-12-15
T003283,C00156,2025-12-11,S024,Bank Transfer,0.15,2025-12-11
T003284,C00074,2025-08-12,S019,Bank Transfer,0.1,2025-08-12
T003285,C00233,2024-09-24,S017,Momo,0.1,2024-09-24
T003286,C00022,2024-06-20,S006,Momo,0.2,2024-06-20
T003287,C00280,2026-02-26,S024,Bank Transfer,0.3,2026-02-26
T003288,C00375,2023-12-03,S009,Cash,0.1,2023-12-03
T003289,C00087,2024-11-28,S015,Credit Card,0.3,2024-11-28
T003290,C00075,2026-03-02,S007,Bank Transfer,0.15,2026-03-02
T003291,C00254,2024-10-16,S025,ZaloPay,0.0,2024-10-16
T003292,C00305,2025-12-06,S021,Momo,0.2,2025-12-06
T003293,C00324,2024-07-09,S002,ZaloPay,0.15,2024-07-09
T003294,C00262,2026-02-24,S019,Cash,0.0,2026-02-24
T003295,C00034,2024-12-03,S006,ZaloPay,0.0,2024-12-03
T003296,C00236,2025-01-25,S013,VNPay,0.25,2025-01-25
T003297,C00294,2024-08-10,S019,VNPay,0.0,2024-08-10
T003298,C00080,2025-03-28,S008,Momo,0.2,2025-03-28
T003299,C00610,2025-12-09,S007,VNPay,0.0,2025-12-09
T003300,C00364,2024-09-19,S016,Credit Card,0.2,2024-09-19
T003301,C00033,2024-07-17,S020,ZaloPay,0.2,2024-07-17
T003302,C00101,2024-12-03,S016,Credit Card,0.0,2024-12-03
T003303,C00004,2025-06-13,S002,Credit Card,0.0,2025-06-13
T003304,C00040,2024-07-08,S017,Momo,0.0,2024-07-08
T003305,C00075,2024-12-24,S020,Credit Card,0.0,2024-12-24
T003306,C00130,2026-03-25,S010,Momo,0.0,2026-03-25
T003307,C00316,2025-07-05,S015,ZaloPay,0.0,2025-07-05
T003308,C00024,2025-03-31,S025,Credit Card,0.1,2025-03-31
T003309,C00319,2025-09-07,S019,Credit Card,0.1,2025-09-07
T003310,C00109,2025-07-25,S025,Momo,0.0,2025-07-25
T003311,C00088,2025-02-03,S011,Bank Transfer,0.25,2025-02-03
T003312,C00214,2025-10-17,S024,Bank Transfer,0.0,2025-10-17
T003313,C00153,2026-03-02,S002,ZaloPay,0.15,2026-03-02
T003314,C00703,2024-07-03,S010,Credit Card,0.3,2024-07-03
T003315,C00064,2024-07-24,S002,Momo,0.05,2024-07-24
T003316,C00300,2024-09-21,S020,ZaloPay,0.0,2024-09-21
T003317,C00319,2025-10-31,S013,VNPay,0.0,2025-10-31
T003318,C00299,2025-09-10,S012,Bank Transfer,0.0,2025-09-10
T003319,C00100,2025-07-13,S012,Bank Transfer,0.1,2025-07-13
T003320,C00729,2025-06-17,S020,Credit Card,0.0,2025-06-17
T003321,C00579,2025-08-27,S009,ZaloPay,0.0,2025-08-27
T003322,C00222,2025-07-27,S024,ZaloPay,0.0,2025-07-27
T003323,C00095,2024-10-04,S017,Momo,0.3,2024-10-04
T003324,C00541,2025-01-04,S003,Bank Transfer,0.0,2025-01-04
T003325,C00006,2024-10-10,S024,Momo,0.05,2024-10-10
T003326,C00115,2025-07-06,S010,Momo,0.1,2025-07-06
T003327,C00247,2026-03-25,S007,Bank Transfer,0.0,2026-03-25
T003328,C00256,2025-02-12,S004,Momo,0.2,2025-02-12
T003329,C00105,2024-09-10,S003,Credit Card,0.0,2024-09-10
T003330,C00368,2024-03-18,S018,Bank Transfer,0.25,2024-03-18
T003331,C00535,2026-01-29,S019,Bank Transfer,0.1,2026-01-29
T003332,C00028,2025-07-01,S011,Momo,0.25,2025-07-01
T003333,C00104,2025-07-14,S012,Momo,0.25,2025-07-14
T003334,C00052,2024-12-10,S017,ZaloPay,0.0,2024-12-10
T003335,C00398,2024-10-21,S022,VNPay,0.0,2024-10-21
T003336,C00605,2024-09-05,S004,Credit Card,0.2,2024-09-05
T003337,C00387,2025-07-07,S010,VNPay,0.0,2025-07-07
T003338,C00118,2025-03-31,S023,ZaloPay,0.0,2025-03-31
T003339,C00722,2025-11-26,S025,Momo,0.25,2025-11-26
T003340,C00537,2025-11-18,S002,Bank Transfer,0.0,2025-11-18
T003341,C00258,2025-02-14,S017,Credit Card,0.0,2025-02-14
T003342,C00120,2025-10-07,S011,VNPay,0.3,2025-10-07
T003343,C00024,2025-01-20,S017,Cash,0.2,2025-01-20
T003344,C00660,2026-03-10,S008,Bank Transfer,0.25,2026-03-10
T003345,C00386,2026-03-14,S011,Bank Transfer,0.2,2026-03-14
T003346,C00422,2025-07-31,S018,Bank Transfer,0.25,2025-07-31
T003347,C00721,2025-09-11,S002,ZaloPay,,2025-09-11
T003348,C00148,2025-08-04,S004,Momo,0.0,2025-08-04
T003349,C00485,2025-06-22,S008,ZaloPay,0.05,2025-06-22
T003350,C00431,2026-02-10,S006,Credit Card,0.0,2026-02-10
T003351,C00038,2024-01-21,S005,,0.0,2024-01-21
T003352,C00112,2024-10-18,S004,Momo,0.2,2024-10-18
T003353,C00058,2026-03-01,S007,Bank Transfer,0.0,2026-03-01
T003354,C00092,2025-05-15,S011,Momo,0.25,2025-05-15
T003355,C00087,2025-12-30,S007,Momo,0.15,2025-12-30
T003356,C00701,2025-02-07,S012,ZaloPay,0.15,2025-02-07
T003357,C00391,2025-10-11,S017,Cash,0.3,2025-10-11
T003358,C00289,2025-07-28,S010,Bank Transfer,0.3,2025-07-28
T003359,C00265,2026-02-25,S019,VNPay,0.0,2026-02-25
T003360,C00190,2024-06-29,S021,Bank Transfer,0.0,2024-06-29
T003361,C00120,2026-03-15,S014,ZaloPay,0.0,2026-03-15
T003362,C00008,2024-03-02,S017,Credit Card,0.25,2024-03-02
T003363,C00352,2025-08-01,S021,ZaloPay,0.1,2025-08-01
T003364,C00066,2025-01-30,S015,VNPay,0.0,2025-01-30
T003365,C00129,2024-03-30,S016,Momo,0.3,2024-03-30
T003366,C00769,2025-09-18,S004,Momo,0.05,2025-09-18
T003367,C00371,2025-06-04,S004,ZaloPay,0.0,2025-06-04
T003368,C00621,2025-03-22,S015,VNPay,0.2,2025-03-22
T003369,C00101,2024-12-26,S005,Momo,,2024-12-26
T003370,C00104,2024-06-14,S003,Credit Card,0.0,2024-06-14
T003371,C00727,2024-08-11,S002,ZaloPay,0.0,2024-08-11
T003372,C00581,2025-12-02,S012,ZaloPay,0.0,2025-12-02
T003373,C00740,2024-01-13,S007,Bank Transfer,0.0,2024-01-13
T003374,C00303,2024-06-12,S025,VNPay,0.0,2024-06-12
T003375,C00011,2024-07-29,S016,Momo,0.0,2024-07-29
T003376,C00239,2024-09-26,S008,Bank Transfer,0.15,2024-09-26
T003377,C00245,2025-07-03,S003,,0.25,2025-07-03
T003378,C00680,2025-07-30,S012,Credit Card,0.25,2025-07-30
T003379,C00168,2025-09-21,S004,Momo,0.0,2025-09-21
T003380,C00079,2025-04-28,S023,VNPay,0.25,2025-04-28
T003381,C00622,2025-05-03,S008,Credit Card,0.2,2025-05-03
T003382,C00153,2025-07-16,S018,Credit Card,0.2,2025-07-16
T003383,C00058,2024-12-29,S017,ZaloPay,0.05,2024-12-29
T003384,C00113,2025-08-11,S009,Cash,0.3,2025-08-11
T003385,C00090,2024-09-03,S003,Momo,0.0,2024-09-03
T003386,C00094,2025-10-21,S014,Credit Card,0.0,2025-10-21
T003387,C00220,2025-12-13,S025,ZaloPay,0.0,2025-12-13
T003388,C00363,2025-11-14,S015,Momo,0.0,2025-11-14
T003389,C00068,2024-12-26,S015,Momo,,2024-12-26
T003390,C00102,2025-08-04,S019,Momo,0.3,2025-08-04
T003391,C00607,2026-02-15,S010,Credit Card,0.0,2026-02-15
T003392,C00721,2026-02-27,S013,Credit Card,0.2,2026-02-27
T003393,C00702,2025-03-08,S013,VNPay,0.05,2025-03-08
T003394,C00396,2025-02-15,S006,Gold,0.2,2025-02-15
T003395,C00072,2024-07-28,S016,Cash,0.0,2024-07-28
T003396,C00063,2025-10-02,S023,Cash,0.0,2025-10-02
T003397,C00275,2026-03-08,S023,Momo,0.15,2026-03-08
T003398,C00119,2025-04-08,S009,Bank Transfer,0.0,2025-04-08
T003399,C00122,2025-11-19,S002,Credit Card,0.0,2025-11-19
T003400,C00033,2025-01-29,S020,Bank Transfer,0.0,2025-01-29
T003401,C00014,2025-06-25,S009,???,0.0,2025-06-25
T003402,C00012,2025-05-19,S022,Bank Transfer,0.05,2025-05-19
T003403,C00032,2025-07-05,S011,Bank Transfer,0.25,2025-07-05
T003404,C00241,2025-08-29,S008,ZaloPay,0.15,2025-08-29
T003405,C00034,2025-02-10,S007,VNPay,0.0,2025-02-10
T003406,C00611,2024-03-29,S023,ZaloPay,0.0,2024-03-29
T003407,C00027,2024-12-10,S018,ZaloPay,,2024-12-10
T003408,C00160,2026-02-11,S024,Cash,0.1,2026-02-11
T003409,C00078,2025-08-08,S003,ZaloPay,0.0,2025-08-08
T003410,C00291,2024-11-01,S005,Momo,0.0,2024-11-01
T003411,C00511,2025-09-05,S011,Gold,0.0,2025-09-05
T003412,C00097,2026-03-08,S005,Credit Card,0.0,2026-03-08
T003413,C00268,2025-09-15,S011,Cash,0.1,2025-09-15
T003414,C00107,2025-03-24,S005,Momo,0.0,2025-03-24
T003415,C00110,2025-08-24,S002,Momo,0.0,2025-08-24
T003416,C00098,2025-08-25,S005,ZaloPay,,2025-08-25
T003417,C00192,2025-10-09,S002,Bank Transfer,0.05,2025-10-09
T003418,C00001,2025-08-14,S012,Bank Transfer,0.15,2025-08-14
T003419,C00796,2024-01-16,S003,VNPay,0.0,2024-01-16
T003420,C00024,2025-06-26,S008,VNPay,0.0,2025-06-26
T003421,C00111,2025-05-05,S012,ZaloPay,0.15,2025-05-05
T003422,C00627,2025-08-03,S019,Credit Card,0.0,2025-08-03
T003423,C00023,2025-12-10,S013,Bank Transfer,0.0,2025-12-10
T003424,C00290,2024-09-28,S024,Cash,0.2,2024-09-28
T003425,C00735,2024-11-26,S003,ZaloPay,0.3,2024-11-26
T003426,C00078,2024-08-26,S008,Bank Transfer,0.0,2024-08-26
T003427,C00309,2025-05-19,S023,ZaloPay,0.0,2025-05-19
T003428,C00397,2024-02-16,S010,,0.05,2024-02-16
T003429,C00783,2025-08-20,S009,Cash,0.0,2025-08-20
T003430,C00235,2026-03-11,S007,Bank Transfer,0.2,2026-03-11
T003431,C00014,2025-04-29,S015,ZaloPay,0.2,2025-04-29
T003432,C00013,2026-03-05,S016,VNPay,0.0,2026-03-05
