transaction_id,customer_id,transaction_date,store_id,payment_method,discount_applied,transaction_date_clean,gross_amount,total_amount
T002890,C00044,2026-01-28,S003,Momo,0.3,2026-01-28,66764000.0,46734800.0
T002891,C00001,2025-03-01,S019,ZaloPay,0.0,2025-03-01,141000.0,141000.0
T002892,C00105,2025-10-30,S017,,0.15,2025-10-30,1044000.0,887400.0
T002893,C00034,2025-09-07,S012,ZaloPay,0.0,2025-09-07,25076000.0,25076000.0
T002894,C00148,2025-07-17,S015,Cash,0.0,2025-07-17,2514000.0,2514000.0
T002895,C00631,2024-08-01,S009,VNPay,0.2,2024-08-01,6475000.0,5180000.0
T002896,C00669,2024-04-14,S015,Credit Card,0.2,2024-04-14,12080000.0,9664000.0
T002897,C00030,2026-01-28,S013,Credit Card,0.0,2026-01-28,5879000.0,5879000.0
T002898,C00050,2024-07-01,S001,Bank Transfer,0.0,2024-07-01,2127000.0,2127000.0
T002899,C00144,2025-10-18,S012,Momo,0.05,2025-10-18,11938000.0,11341100.0
T002900,C00069,2025-07-15,S020,ZaloPay,0.25,2025-07-15,18156000.0,13617000.0
T002901,C00485,2025-02-07,S011,Cash,0.05,2025-02-07,3381000.0,3211950.0
T002902,C00038,2024-08-12,S017,Bank Transfer,0.1,2024-08-12,60630000.0,54567000.0
T002903,C00703,2025-05-02,S009,Bank Transfer,0.0,2025-05-02,12528000.0,12528000.0
T002904,C00084,2025-07-29,S008,Credit Card,0.0,2025-07-29,53704000.0,53704000.0
T002905,C00628,2025-02-14,S016,ZaloPay,0.0,2025-02-14,11880000.0,11880000.0
T002906,C00120,2025-12-27,S003,VNPay,0.0,2025-12-27,153070000.0,153070000.0
T002907,C00104,2024-08-06,S012,Bank Transfer,0.2,2024-08-06,32899000.0,26319200.0
T002908,C00518,2024-11-11,S019,VNPay,0.1,2024-11-11,30097000.0,27087300.0
T002909,C00213,2025-12-12,S013,Momo,0.0,2025-12-12,22348000.0,22348000.0
T002910,C00354,2025-04-08,S008,Momo,0.1,2025-04-08,2727000.0,2454300.0
T002911,C00198,2026-03-02,S007,VNPay,0.0,2026-03-02,6305000.0,6305000.0
T002912,C00062,2025-03-23,S022,Gold,0.15,2025-03-23,17595000.0,14955750.0
T002913,C00026,2026-03-16,S004,VNPay,0.1,2026-03-16,492000.0,442800.0
T002914,C00621,2025-07-05,S001,VNPay,0.0,2025-07-05,80160000.0,80160000.0
T002915,C00185,2024-12-16,S004,Momo,0.05,2024-12-16,69139000.0,65682050.0
T002916,C00217,2025-12-30,S012,Bank Transfer,0.0,2025-12-30,27700000.0,27700000.0
T002917,C00076,2025-08-24,S018,ZaloPay,0.2,2025-08-24,76626000.0,61300800.0
T002918,C00112,2025-05-16,S008,Momo,0.0,2025-05-16,353000.0,353000.0
T002919,C00323,2026-02-01,S013,ZaloPay,0.0,2026-02-01,518000.0,518000.0
T002920,C00149,2024-05-24,S011,Credit Card,0.2,2024-05-24,123000.0,98400.0
T002921,C00086,2026-01-18,S003,Credit Card,0.0,2026-01-18,5353000.0,5353000.0
T002922,C00356,2026-03-05,S007,ZaloPay,0.0,2026-03-05,487000.0,487000.0
T002923,C00012,2023-12-15,S008,VNPay,0.0,2023-12-15,22823000.0,22823000.0
T002924,C00088,2026-03-20,S022,Bank Transfer,0.0,2026-03-20,8984000.0,8984000.0
T002925,C00034,2025-04-29,S022,Credit Card,0.15,2025-04-29,890000.0,756500.0
T002926,C00586,2025-08-10,S011,Bank Transfer,0.0,2025-08-10,2874000.0,2874000.0
T002927,C00796,2025-01-28,S017,Credit Card,0.0,2025-01-28,83000.0,83000.0
T002928,C00324,2024-02-05,S010,ZaloPay,0.1,2024-02-05,111552000.0,100396800.0
T002929,C00015,2025-12-09,S023,Credit Card,0.2,2025-12-09,450000.0,360000.0
T002930,C00713,2025-05-27,S019,ZaloPay,0.05,2025-05-27,12022000.0,11420900.0
T002931,C00742,2026-02-02,S003,Gold,0.3,2026-02-02,12735000.0,8914500.0
T002932,C00114,2025-04-02,S020,VNPay,0.1,2025-04-02,17709000.0,15938100.0
T002933,C00252,2025-07-20,S009,Bank Transfer,0.25,2025-07-20,91239000.0,68429250.0
T002934,C00114,2024-10-14,S004,Momo,0.0,2024-10-14,0.0,0.0
T002935,C00133,2026-01-29,S020,ZaloPay,0.0,2026-01-29,6365000.0,6365000.0
T002936,C00563,2025-01-31,S023,VNPay,0.2,2025-01-31,3506000.0,2804800.0
T002937,C00147,2025-09-02,S006,Cash,0.0,2025-09-02,31014000.0,31014000.0
T002938,C00053,2025-11-20,S006,VNPay,0.05,2025-11-20,49064000.0,46610800.0
T002939,C00069,2024-11-21,S001,ZaloPay,0.2,2024-11-21,4900000.0,3920000.0
T002940,C00693,2025-09-27,S007,Bank Transfer,0.0,2025-09-27,6712000.0,6712000.0
T002941,C00058,2024-12-15,S009,Cash,0.0,2024-12-15,536000.0,536000.0
T002942,C00634,2025-10-14,S001,,0.3,2025-10-14,48000.0,33600.0
T002943,C00602,2024-12-02,S021,Credit Card,0.05,2024-12-02,29058000.0,27605100.0
T002944,C00072,2024-08-21,S010,Credit Card,0.0,2024-08-21,110409000.0,110409000.0
T002945,C00381,2025-02-15,S023,Credit Card,0.2,2025-02-15,21292000.0,17033600.0
T002946,C00488,2023-10-30,S004,VNPay,0.1,2023-10-30,14694000.0,13224600.0
T002947,C00301,2024-06-21,S025,Momo,0.15,2024-06-21,12626000.0,10732100.0
T002948,C00058,2025-07-18,S001,VNPay,0.0,2025-07-18,6304000.0,6304000.0
T002949,C00341,2024-06-15,S025,ZaloPay,0.25,2024-06-15,3866000.0,2899500.0
T002950,C00442,2025-07-11,S002,VNPay,0.0,2025-07-11,21538000.0,21538000.0
T002951,C00507,2024-12-16,S023,Credit Card,0.0,2024-12-16,18820000.0,18820000.0
T002952,C00042,2024-11-27,S002,VNPay,0.3,2024-11-27,34364000.0,24054800.0
T002953,C00059,2024-09-03,S011,Cash,0.2,2024-09-03,0.0,0.0
T002954,C00072,2025-11-20,S001,Bank Transfer,0.0,2025-11-20,27338000.0,27338000.0
T002955,C00072,2026-03-24,S016,Momo,0.25,2026-03-24,21236000.0,15927000.0
T002956,C00036,2024-06-05,S009,ZaloPay,0.0,2024-06-05,52904000.0,52904000.0
T002957,C00075,2024-12-20,S015,VNPay,0.0,2024-12-20,19954000.0,19954000.0
T002958,C00094,2025-07-04,S021,Bank Transfer,0.1,2025-07-04,5560000.0,5004000.0
T002959,C00488,2023-09-23,S017,Credit Card,0.2,2023-09-23,95307000.0,76245600.0
T002960,C00333,2025-01-30,S004,,0.0,2025-01-30,5145000.0,5145000.0
T002961,C00090,2026-02-08,S008,Momo,0.0,2026-02-08,61031000.0,61031000.0
T002962,C00499,2026-02-10,S015,Momo,0.0,2026-02-10,2694000.0,2694000.0
T002963,C00766,2025-09-22,S010,Credit Card,0.05,2025-09-22,1858000.0,1765100.0
T002964,C00144,2025-04-05,S025,Cash,0.0,2025-04-05,4026000.0,4026000.0
T002965,C00343,2026-01-18,S006,,0.1,2026-01-18,1885000.0,1696500.0
T002966,C00326,2024-09-23,S002,Bank Transfer,0.0,2024-09-23,2910000.0,2910000.0
T002967,C00242,2025-07-31,S001,VNPay,0.0,2025-07-31,134000.0,134000.0
T002968,C00362,2025-08-13,S004,???,0.05,2025-08-13,1326000.0,1259700.0
T002969,C00115,2025-06-22,S008,ZaloPay,0.3,2025-06-22,11919000.0,8343299.999999999
T002970,C00347,2025-02-19,S011,Bank Transfer,0.1,2025-02-19,11938000.0,10744200.0
T002971,C00350,2026-02-06,S019,Cash,0.0,2026-02-06,5732000.0,5732000.0
T002972,C00627,2025-09-01,S009,Cash,0.25,2025-09-01,231635000.0,173726250.0
T002973,C00693,2024-02-28,S015,Momo,0.0,2024-02-28,3933000.0,3933000.0
T002974,C00091,2026-01-23,S017,,0.05,2026-01-23,51439000.0,48867050.0
T002975,C00385,2025-09-12,S019,VNPay,0.0,2025-09-12,5795000.0,5795000.0
T002976,C00366,2025-11-19,S019,ZaloPay,0.0,2025-11-19,1912000.0,1912000.0
T002977,C00369,2025-10-16,S024,Bank Transfer,0.0,2025-10-16,5895000.0,5895000.0
T002978,C00663,2025-12-25,S013,Credit Card,0.25,2025-12-25,15201000.0,11400750.0
T002979,C00147,2025-12-20,S023,,0.0,2025-12-20,43852000.0,43852000.0
T002980,C00273,2025-04-16,S009,VNPay,0.1,2025-04-16,7917000.0,7125300.0
T002981,C00423,2025-03-22,S015,Credit Card,0.2,2025-03-22,110000.0,88000.0
T002982,C00099,2025-07-12,S011,Credit Card,0.25,2025-07-12,40065000.0,30048750.0
T002983,C00051,2025-01-05,S001,ZaloPay,0.0,2025-01-05,11154000.0,11154000.0
T002984,C00727,2026-01-17,S023,Cash,0.3,2026-01-17,1047000.0,732900.0
T002985,C00281,2025-12-17,S015,VNPay,0.0,2025-12-17,1368000.0,1368000.0
T002986,C00279,2025-04-14,S007,Credit Card,0.25,2025-04-14,12000.0,9000.0
T002987,C00057,2025-08-10,S021,Bank Transfer,0.25,2025-08-10,13520000.0,10140000.0
T002988,C00122,2026-02-07,S016,Credit Card,0.15,2026-02-07,615000.0,522750.0
T002989,C00025,2026-02-13,S007,ZaloPay,0.0,2026-02-13,9922000.0,9922000.0
T002990,C00610,2026-03-18,S019,Momo,0.2,2026-03-18,3029000.0,2423200.0
T002991,C00235,2024-10-26,S003,Bank Transfer,0.25,2024-10-26,1682000.0,1261500.0
T002992,C00031,2025-10-13,S011,VNPay,0.25,2025-10-13,869000.0,651750.0
T002993,C00058,2025-06-14,S005,Credit Card,0.2,2025-06-14,0.0,0.0
T002994,C00526,2025-08-06,S009,Cash,0.1,2025-08-06,12737000.0,11463300.0
T002995,C00700,2025-06-04,S008,ZaloPay,0.0,2025-06-04,1012000.0,1012000.0
T002996,C00158,2025-09-16,S007,ZaloPay,0.0,2025-09-16,9578000.0,9578000.0
T002997,C00456,2025-12-12,S018,VNPay,0.0,2025-12-12,44336000.0,44336000.0
T002998,C00567,2025-07-12,S001,Bank Transfer,0.3,2025-07-12,0.0,0.0
T002999,C00020,2026-01-13,S018,,0.0,2026-01-13,3537000.0,3537000.0
T003000,C00072,2025-03-06,S023,VNPay,0.0,2025-03-06,34536000.0,34536000.0
T003001,C00147,2025-09-28,S005,ZaloPay,0.0,2025-09-28,55000.0,55000.0
T003002,C00370,2025-10-04,S025,VNPay,0.2,2025-10-04,1326000.0,1060800.0
T003003,C00018,2025-11-14,S016,Bank Transfer,0.0,2025-11-14,5403000.0,5403000.0
T003004,C00331,2024-04-17,S002,Momo,0.15,2024-04-17,8852000.0,7524200.0
T003005,C00689,2025-05-28,S001,Momo,0.25,2025-05-28,8709000.0,6531750.0
T003006,C00044,2024-03-08,S022,Credit Card,0.05,2024-03-08,28920000.0,27474000.0
T003007,C00748,2024-12-12,S004,Credit Card,0.0,2024-12-12,3740000.0,3740000.0
T003008,C00530,2025-11-13,S010,ZaloPay,0.0,2025-11-13,2340000.0,2340000.0
T003009,C00204,2025-09-05,S004,Credit Card,0.0,2025-09-05,9250000.0,9250000.0
T003010,C00158,2025-12-16,S024,Bank Transfer,0.0,2025-12-16,1568000.0,1568000.0
T003011,C00515,2025-07-26,S001,Momo,0.0,2025-07-26,5700000.0,5700000.0
T003012,C00008,2024-02-14,S018,Bank Transfer,0.0,2024-02-14,0.0,0.0
T003013,C00264,2025-08-02,S006,Momo,0.0,2025-08-02,16290000.0,16290000.0
T003014,C00372,2025-09-11,S024,ZaloPay,0.15,2025-09-11,6855000.0,5826750.0
T003015,C00432,2025-09-17,S013,Momo,0.0,2025-09-17,372000.0,372000.0
T003016,C00486,2025-11-08,S014,Credit Card,0.15,2025-11-08,30814000.0,26191900.0
T003017,C00127,2025-10-26,S019,Cash,0.3,2025-10-26,4572000.0,3200400.0
T003018,C00252,2025-03-15,S011,ZaloPay,0.0,2025-03-15,14715000.0,14715000.0
T003019,C00361,2025-10-03,S016,Momo,0.15,2025-10-03,5141000.0,4369850.0
T003020,C00041,2025-02-07,S016,Cash,0.1,2025-02-07,468000.0,421200.0
T003021,C00079,2026-03-12,S017,ZaloPay,0.2,2026-03-12,6680000.0,5344000.0
T003022,C00052,2023-10-18,S017,Credit Card,0.2,2023-10-18,6432000.0,5145600.0
T003023,C00314,2025-02-26,S009,Cash,0.1,2025-02-26,26560000.0,23904000.0
T003024,C00067,2024-08-22,S014,Bank Transfer,0.0,2024-08-22,600000.0,600000.0
T003025,C00224,2026-02-21,S003,Bank Transfer,0.25,2026-02-21,5267000.0,3950250.0
T003026,C00075,2025-03-25,S017,Credit Card,0.0,2025-03-25,14417000.0,14417000.0
T003027,C00048,2025-12-15,S022,Credit Card,0.0,2025-12-15,0.0,0.0
T003028,C00078,2025-11-06,S003,ZaloPay,0.15,2025-11-06,424000.0,360400.0
T003029,C00122,2025-07-22,S023,Cash,0.1,2025-07-22,2082000.0,1873800.0
T003030,C00006,2025-09-09,S016,Cash,0.0,2025-09-09,9124000.0,9124000.0
T003031,C00071,2026-01-06,S019,ZaloPay,0.3,2026-01-06,4344000.0,3040800.0
T003032,C00271,2025-01-01,S014,Credit Card,0.25,2025-01-01,501000.0,375750.0
T003033,C00119,2024-05-06,S019,VNPay,0.0,2024-05-06,54071000.0,54071000.0
T003034,C00306,2024-10-09,S001,ZaloPay,0.0,2024-10-09,0.0,0.0
T003035,C00037,2026-02-08,S019,Bitcoin,0.0,2026-02-08,29205000.0,29205000.0
T003036,C00361,2025-11-11,S012,Bank Transfer,0.2,2025-11-11,13283000.0,10626400.0
T003037,C00617,2025-11-17,S011,ZaloPay,0.3,2025-11-17,1989000.0,1392300.0
T003038,C00486,2025-04-04,S012,VNPay,0.05,2025-04-04,6658000.0,6325100.0
T003039,C00011,2025-02-15,S013,ZaloPay,0.0,2025-02-15,5911000.0,5911000.0
T003040,C00749,2025-03-17,S012,Momo,0.0,2025-03-17,0.0,0.0
T003041,C00628,2025-08-10,S014,Gold,0.3,2025-08-10,392000.0,274400.0
T003042,C00313,2023-10-11,S025,Momo,0.15,2023-10-11,63517000.0,53989450.0
T003043,C00306,2025-02-11,S017,VNPay,0.2,2025-02-11,435000.0,348000.0
T003044,C00261,2025-06-21,S009,Cash,0.2,2025-06-21,5495000.0,4396000.0
T003045,C00208,2025-12-02,S010,VNPay,0.0,2025-12-02,3996000.0,3996000.0
T003046,C00043,2025-12-10,S001,VNPay,0.2,2025-12-10,1784000.0,1427200.0
T003047,C00098,2025-09-28,S008,Bank Transfer,0.0,2025-09-28,4673000.0,4673000.0
T003048,C00447,2023-09-24,S023,,0.3,2023-09-24,39638000.0,27746600.0
T003049,C00205,2025-08-10,S003,VNPay,0.0,2025-08-10,3206000.0,3206000.0
T003050,C00222,2024-11-04,S021,VNPay,0.3,2024-11-04,9410000.0,6587000.0
T003051,C00476,2025-06-05,S022,Momo,0.0,2025-06-05,1341000.0,1341000.0
T003052,C00043,2025-11-21,S010,Bank Transfer,0.0,2025-11-21,1883000.0,1883000.0
T003053,C00193,2025-03-10,S003,ZaloPay,0.1,2025-03-10,7800000.0,7020000.0
T003054,C00038,2025-02-16,S006,ZaloPay,0.0,2025-02-16,47159000.0,47159000.0
T003055,C00056,2025-09-17,S003,,0.0,2025-09-17,6320000.0,6320000.0
T003056,C00019,2026-02-27,S020,Bank Transfer,0.0,2026-02-27,392000.0,392000.0
T003057,C00378,2026-03-22,S017,Bank Transfer,0.1,2026-03-22,10125000.0,9112500.0
T003058,C00066,2025-12-07,S009,Cash,0.0,2025-12-07,777000.0,777000.0
T003059,C00118,2024-03-18,S020,VNPay,0.3,2024-03-18,52867000.0,37006900.0
T003060,C00059,2025-12-17,S011,VNPay,0.0,2025-12-17,18766000.0,18766000.0
T003061,C00177,2026-01-11,S005,VNPay,0.0,2026-01-11,9774000.0,9774000.0
T003062,C00245,2025-08-24,S014,ZaloPay,0.25,2025-08-24,206000.0,154500.0
T003063,C00436,2025-10-02,S012,Bank Transfer,0.15,2025-10-02,3066000.0,2606100.0
T003064,C00292,2025-02-18,S020,Credit Card,0.15,2025-02-18,32525000.0,27646250.0
T003065,C00351,2026-02-28,S021,Momo,0.0,2026-02-28,58536000.0,58536000.0
T003066,C00491,2025-11-05,S021,Bitcoin,0.1,2025-11-05,7112000.0,6400800.0
T003067,C00203,2025-06-03,S010,Momo,0.1,2025-06-03,3976000.0,3578400.0
T003068,C00010,2026-03-12,S007,Credit Card,0.3,2026-03-12,30000.0,21000.0
T003069,C00686,2025-09-22,S016,ZaloPay,0.0,2025-09-22,342000.0,342000.0
T003070,C00113,2025-11-27,S010,Bank Transfer,0.2,2025-11-27,4345000.0,3476000.0
T003071,C00239,2024-11-08,S012,ZaloPay,0.0,2024-11-08,7975000.0,7975000.0
T003072,C00485,2026-01-06,S021,VNPay,0.0,2026-01-06,3498000.0,3498000.0
T003073,C00740,2025-06-09,S017,,0.15,2025-06-09,79497520.0,67572892.0
T003074,C00065,2026-02-04,S006,ZaloPay,0.0,2026-02-04,28089000.0,28089000.0
T003075,C00206,2026-02-02,S020,Bank Transfer,0.15,2026-02-02,21874000.0,18592900.0
T003076,C00021,2025-09-19,S001,Bank Transfer,0.05,2025-09-19,936000.0,889200.0
T003077,C00784,2025-10-29,S016,Credit Card,0.05,2025-10-29,3900000.0,3705000.0
T003078,C00391,2025-11-20,S015,Cash,0.05,2025-11-20,1186000.0,1126700.0
T003079,C00117,2025-12-08,S016,Credit Card,0.15,2025-12-08,46811000.0,39789350.0
T003080,C00537,2026-01-28,S021,ZaloPay,0.0,2026-01-28,804000.0,804000.0
T003081,C00084,2026-03-18,S005,Bank Transfer,0.1,2026-03-18,22271000.0,20043900.0
T003082,C00017,2025-07-03,S025,VNPay,0.0,2025-07-03,26415000.0,26415000.0
T003083,C00630,2024-06-16,S001,Momo,0.3,2024-06-16,2066000.0,1446200.0
T003084,C00038,2024-12-14,S014,Momo,0.2,2024-12-14,5180000.0,4144000.0
T003085,C00635,2025-01-21,S021,Credit Card,0.0,2025-01-21,59826000.0,59826000.0
T003086,C00156,2026-01-07,S012,ZaloPay,0.05,2026-01-07,536000.0,509200.0
T003087,C00051,2025-05-09,S011,Cash,0.2,2025-05-09,1948000.0,1558400.0
T003088,C00227,2026-03-06,S006,Bank Transfer,0.0,2026-03-06,22447000.0,22447000.0
T003089,C00060,2025-12-10,S023,Cash,0.0,2025-12-10,753000.0,753000.0
T003090,C00263,2024-10-25,S006,Cash,0.0,2024-10-25,39540350.0,39540350.0
T003091,C00011,2024-06-17,S005,Momo,0.0,2024-06-17,129680000.0,129680000.0
T003092,C00313,2025-04-16,S005,Unknown,0.0,2025-04-16,3996000.0,3996000.0
T003093,C00148,2026-01-02,S011,Cash,0.0,2026-01-02,30039000.0,30039000.0
T003094,C00028,2025-07-07,S007,Momo,0.0,2025-07-07,1631000.0,1631000.0
T003095,C00382,2025-12-28,S025,Momo,0.0,2025-12-28,10146000.0,10146000.0
T003096,C00309,2025-12-07,S015,VNPay,0.2,2025-12-07,19674000.0,15739200.0
T003097,C00310,2023-11-01,S012,ZaloPay,0.0,2023-11-01,0.0,0.0
T003098,C00091,2025-05-06,S021,Credit Card,0.1,2025-05-06,65900000.0,59310000.0
T003099,C00114,2024-10-14,S010,Credit Card,0.15,2024-10-14,7765000.0,6600250.0
T003100,C00797,2026-03-19,S017,Cash,0.0,2026-03-19,928000.0,928000.0
T003101,C00215,2025-06-12,S003,Bank Transfer,0.0,2025-06-12,13617000.0,13617000.0
T003102,C00008,2023-08-23,S007,Momo,0.25,2023-08-23,2520000.0,1890000.0
T003103,C00193,2024-07-23,S010,VNPay,0.0,2024-07-23,17103000.0,17103000.0
T003104,C00209,2025-05-16,S019,Credit Card,0.05,2025-05-16,2533000.0,2406350.0
T003105,C00167,2025-10-26,S006,,0.3,2025-10-26,90327000.0,63228899.99999999
T003106,C00152,2024-06-08,S023,ZaloPay,0.0,2024-06-08,9409000.0,9409000.0
T003107,C00071,2025-08-13,S020,Momo,0.0,2025-08-13,23589000.0,23589000.0
T003108,C00099,2025-12-10,S022,???,0.3,2025-12-10,2353000.0,1647100.0
T003109,C00017,2024-07-14,S004,Credit Card,0.0,2024-07-14,62432000.0,62432000.0
T003110,C00029,2024-11-26,S002,VNPay,0.0,2024-11-26,4856000.0,4856000.0
T003111,C00146,2025-12-01,S018,,0.25,2025-12-01,5220000.0,3915000.0
T003112,C00053,2025-11-01,S010,Credit Card,0.0,2025-11-01,24310000.0,24310000.0
T003113,C00074,2025-06-13,S019,Credit Card,0.15,2025-06-13,8577000.0,7290450.0
T003114,C00072,2026-02-20,S024,Cash,0.0,2026-02-20,1276000.0,1276000.0
T003115,C00721,2025-09-25,S013,ZaloPay,0.0,2025-09-25,4176000.0,4176000.0
T003116,C00110,2025-09-15,S021,VNPay,0.3,2025-09-15,19037000.0,13325900.0
T003117,C00791,2025-08-05,S016,Momo,0.0,2025-08-05,25711000.0,25711000.0
T003118,C00027,2024-09-26,S006,Momo,0.0,2024-09-26,939000.0,939000.0
T003119,C00067,2025-08-23,S016,Cash,0.0,2025-08-23,516000.0,516000.0
T003120,C00091,2025-09-24,S005,Bank Transfer,0.3,2025-09-24,14693000.0,10285100.0
T003121,C00507,2025-06-11,S004,???,0.0,2025-06-11,150000.0,150000.0
T003122,C00149,2025-07-24,S011,Credit Card,0.0,2025-07-24,1405000.0,1405000.0
T003123,C00099,2024-11-24,S007,,0.05,2024-11-24,132872000.0,126228400.0
T003124,C00604,2026-03-23,S013,Momo,0.0,2026-03-23,12523000.0,12523000.0
T003125,C00014,2026-03-05,S024,Bank Transfer,0.0,2026-03-05,9410000.0,9410000.0
T003126,C00154,2024-08-27,S009,ZaloPay,0.15,2024-08-27,2906000.0,2470100.0
T003127,C00039,2025-06-26,S007,ZaloPay,0.05,2025-06-26,3036000.0,2884200.0
T003128,C00113,2026-03-07,S023,Bank Transfer,0.3,2026-03-07,3544000.0,2480800.0
T003129,C00208,2025-07-18,S008,VNPay,0.0,2025-07-18,41654000.0,41654000.0
T003130,C00109,2025-04-09,S011,Credit Card,0.3,2025-04-09,483000.0,338100.0
T003131,C00112,2025-04-19,S004,Credit Card,0.2,2025-04-19,30345000.0,24276000.0
T003132,C00398,2025-01-18,S018,VNPay,0.15,2025-01-18,2936000.0,2495600.0
T003133,C00673,2025-01-14,S001,Momo,0.0,2025-01-14,249000.0,249000.0
T003134,C00386,2025-04-07,S010,Momo,0.05,2025-04-07,1488000.0,1413600.0
T003135,C00257,2024-10-08,S004,Bank Transfer,0.0,2024-10-08,13614000.0,13614000.0
T003136,C00059,2025-01-25,S011,Bank Transfer,0.0,2025-01-25,144000.0,144000.0
T003137,C00016,2025-05-07,S009,Bitcoin,0.0,2025-05-07,51550000.0,51550000.0
T003138,C00096,2025-11-06,S025,Cash,0.0,2025-11-06,5055000.0,5055000.0
T003139,C00315,2024-02-05,S003,VNPay,0.05,2024-02-05,1086000.0,1031700.0
T003140,C00050,2024-06-05,S001,Credit Card,0.05,2024-06-05,52237000.0,49625150.0
T003141,C00091,2025-08-10,S021,,0.0,2025-08-10,6658000.0,6658000.0
T003142,C00377,2025-10-24,S008,ZaloPay,0.15,2025-10-24,13491000.0,11467350.0
T003143,C00044,2025-02-10,S019,ZaloPay,0.25,2025-02-10,51446000.0,38584500.0
T003144,C00445,2025-12-09,S003,Momo,0.05,2025-12-09,1653000.0,1570350.0
T003145,C00257,2024-01-08,S022,Credit Card,0.3,2024-01-08,72000.0,50400.0
T003146,C00068,2025-10-08,S008,Credit Card,0.0,2025-10-08,30854000.0,30854000.0
T003147,C00710,2024-04-12,S019,VNPay,0.05,2024-04-12,15273000.0,14509350.0
T003148,C00253,2026-01-13,S025,Credit Card,0.0,2026-01-13,7746000.0,7746000.0
T003149,C00643,2023-11-21,S015,VNPay,0.0,2023-11-21,7125000.0,7125000.0
T003150,C00085,2024-12-07,S019,Cash,0.3,2024-12-07,11205000.0,7843499.999999999
T003151,C00340,2024-10-02,S019,Credit Card,0.0,2024-10-02,4852000.0,4852000.0
T003152,C00758,2026-02-18,S012,Momo,0.05,2026-02-18,5351000.0,5083450.0
T003153,C00002,2025-11-04,S004,Credit Card,0.0,2025-11-04,43842000.0,43842000.0
T003154,C00266,2025-06-25,S023,Credit Card,0.2,2025-06-25,3467000.0,2773600.0
T003155,C00237,2024-10-12,S006,VNPay,0.0,2024-10-12,2435000.0,2435000.0
T003156,C00167,2025-07-01,S022,Credit Card,0.0,2025-07-01,11081000.0,11081000.0
T003157,C00173,2025-08-20,S005,VNPay,0.3,2025-08-20,9518000.0,6662600.0
T003158,C00035,2025-10-26,S025,Bank Transfer,0.0,2025-10-26,2084000.0,2084000.0
T003159,C00268,2025-10-08,S006,,0.0,2025-10-08,3834000.0,3834000.0
T003160,C00678,2025-06-02,S007,Momo,0.1,2025-06-02,3036000.0,2732400.0
T003161,C00328,2026-03-10,S022,VNPay,0.2,2026-03-10,11724000.0,9379200.0
T003162,C00082,2026-02-09,S015,Cash,0.1,2026-02-09,0.0,0.0
T003163,C00187,2024-06-21,S024,ZaloPay,0.15,2024-06-21,50050000.0,42542500.0
T003164,C00182,2024-10-06,S004,Credit Card,0.0,2024-10-06,39942000.0,39942000.0
T003165,C00084,2025-02-24,S003,VNPay,0.2,2025-02-24,6868000.0,5494400.0
T003166,C00099,2026-02-07,S010,VNPay,0.0,2026-02-07,16128000.0,16128000.0
T003167,C00149,2025-11-24,S016,Cash,0.15,2025-11-24,1764000.0,1499400.0
T003168,C00043,2024-10-18,S004,VNPay,0.0,2024-10-18,128555000.0,128555000.0
T003169,C00787,2025-10-25,S006,Bank Transfer,0.1,2025-10-25,8766000.0,7889400.0
T003170,C00056,2024-12-30,S012,Momo,0.15,2024-12-30,843000.0,716550.0
T003171,C00330,2024-09-04,S010,Bank Transfer,0.25,2024-09-04,1179000.0,884250.0
T003172,C00401,2024-10-11,S001,Bank Transfer,0.0,2024-10-11,55926000.0,55926000.0
T003173,C00152,2026-02-17,S017,,0.15,2026-02-17,28354000.0,24100900.0
T003174,C00065,2026-03-08,S009,VNPay,0.0,2026-03-08,1434000.0,1434000.0
T003175,C00330,2024-01-16,S022,Bank Transfer,0.2,2024-01-16,606000.0,484800.0
T003176,C00547,2025-08-11,S022,Bank Transfer,0.0,2025-08-11,2002000.0,2002000.0
T003177,C00305,2025-06-30,S022,VNPay,0.0,2025-06-30,918000.0,918000.0
T003178,C00349,2025-01-19,S019,ZaloPay,0.1,2025-01-19,38307000.0,34476300.0
T003179,C00017,2024-08-16,S025,Credit Card,0.0,2024-08-16,4972000.0,4972000.0
T003180,C00109,2024-11-04,S024,Momo,0.25,2024-11-04,5083000.0,3812250.0
T003181,C00789,2026-01-25,S002,Credit Card,0.0,2026-01-25,2172000.0,2172000.0
T003182,C00056,2025-05-22,S017,VNPay,0.0,2025-05-22,14800000.0,14800000.0
T003183,C00309,2025-02-18,S004,VNPay,0.0,2025-02-18,10820000.0,10820000.0
T003184,C00695,2024-01-04,S019,VNPay,0.0,2024-01-04,1998000.0,1998000.0
T003185,C00119,2025-06-27,S025,Credit Card,0.2,2025-06-27,14028000.0,11222400.0
T003186,C00467,2026-01-24,S005,Bank Transfer,0.0,2026-01-24,2365000.0,2365000.0
T003187,C00018,2025-12-29,S008,Momo,0.25,2025-12-29,0.0,0.0
T003188,C00030,2025-09-03,S008,Credit Card,0.3,2025-09-03,32362000.0,22653400.0
T003189,C00115,2025-03-30,S002,Bank Transfer,0.3,2025-03-30,30624000.0,21436800.0
T003190,C00308,2024-11-26,S013,ZaloPay,0.0,2024-11-26,17383000.0,17383000.0
T003191,C00389,2025-07-16,S023,Momo,0.25,2025-07-16,26577000.0,19932750.0
