customer_id,gender,birth_year,city,registration_date,acquisition_channel,birth_year_missing_flag,registration_date_clean,transaction_count,total_revenue,avg_order_value,total_discount_rate,avg_discount_rate,total_items_bought,avg_items_per_order,n_unique_stores,first_purchase_date,last_purchase_date,support_ticket_count,resolved_rate,pending_ticket_count,avg_satisfaction_score,last_support_date,campaign_count,open_rate,click_rate,total_offer_value,last_campaign_date
C00705,M,1989.0,Hà Nội,2024-03-18,Zalo,0,2024-03-18,1.0,2176000.0,2176000.0,0.0,0.0,5.0,5.0,1.0,2025-12-10,2025-12-10,1.0,1.0,0.0,5.0,2025-12-31,5.0,0.6,0.0,95000.0,2025-09-24
C00706,M,1986.0,Buôn Ma Thuột,2025-01-06,TikTok,1,2025-01-06,1.0,6925000.0,6925000.0,0.0,0.0,1.0,1.0,1.0,2026-01-31,2026-01-31,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,5000.0,2026-02-01
C00707,,1982.0,Buôn Ma Thuột,2025-04-24,Shopee,0,2025-04-24,1.0,22408000.0,22408000.0,0.0,0.0,8.0,8.0,1.0,2025-05-23,2025-05-23,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,5000.0,2026-01-14
C00708,M,1965.0,Huế,2024-11-07,Zalo,0,2024-11-07,1.0,3030500.0,3030500.0,0.05,0.05,2.0,2.0,1.0,2025-06-27,2025-06-27,1.0,1.0,0.0,5.0,2025-07-06,6.0,0.3333333333333333,0.16666666666666666,105000.0,2026-01-01
C00709,M,2003.0,Khác,,Facebook,0,,1.0,18259200.0,18259200.0,0.1,0.1,7.0,7.0,1.0,2025-06-16,2025-06-16,3.0,0.0,2.0,0.0,2025-08-08,2.0,0.5,0.0,45000.0,2025-05-13
C00710,F,2003.0,Khác,2024-01-16,Referral,0,2024-01-16,4.0,45361400.0,11340350.0,0.2,0.05,23.05,5.7625,4.0,2024-04-12,2026-02-23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00711,F,1992.0,Nha Trang,2025-05-30,Walk-in,0,2025-05-30,2.0,19839200.0,9919600.0,0.45,0.225,10.0,5.0,2.0,2025-08-16,2025-12-24,1.0,1.0,0.0,1.0,2025-09-20,5.0,0.4,0.0,130000.0,2026-03-12
C00712,F,1978.0,Huế,2024-09-13,Referral,0,2024-09-13,1.0,13992000.0,13992000.0,0.0,0.0,8.0,8.0,1.0,2025-11-22,2025-11-22,1.0,1.0,0.0,0.0,2025-11-28,3.0,0.0,0.0,65000.0,2026-01-02
C00713,F,2002.0,TP.HCM,2025-04-24,Facebook,0,2025-04-24,2.0,13163900.0,6581950.0,0.05,0.025,11.0,5.5,2.0,2025-05-27,2025-07-13,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00714,F,2000.0,Buôn Ma Thuột,2024-11-05,,0,2024-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00715,M,1995.0,TP.HCM,2024-04-01,Walk-in,0,2024-04-01,1.0,14755000.0,14755000.0,0.0,0.0,5.0,5.0,1.0,2024-05-19,2024-05-19,1.0,1.0,0.0,5.0,2024-07-18,3.0,0.6666666666666666,0.0,60000.0,2025-12-05
C00716,F,1982.0,Cần Thơ,2024-03-10,Referral,0,2024-03-10,3.0,118929900.0,39643300.0,0.3,0.09999999999999999,59.0,19.666666666666668,3.0,2024-12-23,2025-09-13,1.0,1.0,0.0,4.0,2025-01-18,1.0,0.0,0.0,0.0,2025-09-23
C00717,M,1998.0,Khác,2023-12-10,TikTok,0,2023-12-10,2.0,13199800.0,6599900.0,0.15,0.075,9.0,4.5,2.0,2025-05-13,2025-12-07,1.0,1.0,0.0,2.0,2025-07-03,1.0,1.0,0.0,20000.0,2024-09-10
C00718,F,1985.0,,2023-07-29,Zalo,0,2023-07-29,3.0,10321250.0,3440416.6666666665,0.15,0.049999999999999996,21.0,7.0,3.0,2023-11-09,2025-05-27,0.0,0.0,0.0,0.0,,4.0,0.5,0.25,40000.0,2024-12-18
C00719,M,2006.0,Huế,2025-06-08,Referral,0,2025-06-08,1.0,14295000.0,14295000.0,0.0,0.0,5.0,5.0,1.0,2025-07-20,2025-07-20,2.0,0.5,0.0,2.0,2025-08-21,3.0,0.3333333333333333,0.0,30000.0,2026-03-03
C00720,F,1990.0,Nha Trang,2024-02-21,Facebook,0,2024-02-21,1.0,6292550.0,6292550.0,0.15,0.15,7.0,7.0,1.0,2025-05-31,2025-05-31,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,2026-01-11
C00721,M,1986.0,Thủ Đức,2025-01-18,TikTok,0,2025-01-18,5.0,40415800.0,8083160.0,0.2,0.04,23.0,4.6,4.0,2025-07-28,2026-02-27,1.0,0.0,0.0,1.0,2025-08-17,6.0,0.5,0.0,55000.0,2026-02-10
C00722,F,1987.0,Bắc Ninh,2025-05-03,,0,2025-05-03,2.0,9762000.0,4881000.0,0.25,0.125,13.0,6.5,2.0,2025-11-26,2026-01-28,2.0,0.5,1.0,4.0,2025-12-31,2.0,0.5,0.5,20000.0,2026-03-02
C00723,Unknown,1983.0,TP.HCM,2023-11-22,Website,0,2023-11-22,1.0,33429000.0,33429000.0,0.0,0.0,3.0,3.0,1.0,2025-01-10,2025-01-10,0.0,0.0,0.0,0.0,,4.0,0.25,0.0,120000.0,2025-01-15
C00724,F,2000.0,Khác,,Zalo,0,,1.0,41086000.0,41086000.0,0.0,0.0,9.0,9.0,1.0,2024-03-18,2024-03-18,2.0,0.5,1.0,5.0,2024-04-10,0.0,0.0,0.0,0.0,
C00725,,2006.0,TP.HCM,2025-04-27,TikTok,0,2025-04-27,2.0,2533000.0,1266500.0,0.2,0.1,1.0,0.5,2.0,2025-10-26,2025-11-27,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,50000.0,2026-02-11
C00726,M,1984.0,Nha Trang,2024-05-29,Walk-in,0,2024-05-29,2.0,19119000.0,9559500.0,0.0,0.0,6.0,3.0,2.0,2024-09-02,2024-09-05,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,5000.0,2026-02-19
C00727,F,2002.0,Cần Thơ,2024-06-15,Website,0,2024-06-15,4.0,30469000.0,7617250.0,0.39999999999999997,0.09999999999999999,25.0,6.25,4.0,2024-08-11,2026-01-17,3.0,0.6666666666666666,0.0,2.0,2024-09-22,1.0,1.0,0.0,50000.0,2024-12-11
C00728,F,1968.0,Buôn Ma Thuột,2023-09-29,Google,0,2023-09-29,2.0,20482800.0,10241400.0,0.05,0.025,13.0,6.5,2.0,2025-01-11,2025-01-24,1.0,0.0,0.0,3.0,2025-02-27,1.0,0.0,0.0,0.0,2025-09-06
C00729,,1997.0,TP.HCM,2024-09-26,Shopee,0,2024-09-26,3.0,11034070.0,3678023.3333333335,0.0,0.0,13.01,4.336666666666667,3.0,2024-11-25,2025-06-17,0.0,0.0,0.0,0.0,,2.0,0.5,0.5,80000.0,2025-12-05
C00730,F,1991.0,Hà Nội,2024-11-24,Zalo,0,2024-11-24,2.0,57126000.0,28563000.0,0.0,0.0,27.0,13.5,2.0,2025-04-17,2026-01-20,1.0,1.0,0.0,4.0,2025-04-25,1.0,0.0,0.0,10000.0,2025-09-26
C00731,M,1986.0,Nha Trang,2023-10-19,Website,0,2023-10-19,1.0,45549000.0,45549000.0,0.0,0.0,5.0,5.0,1.0,2025-07-21,2025-07-21,1.0,0.0,1.0,0.0,2025-07-24,2.0,0.5,0.5,40000.0,2025-01-05
C00732,F,1976.0,Khác,2023-10-25,Google,0,2023-10-25,4.0,23734650.0,5933662.5,0.85,0.2125,11.0,2.75,4.0,2023-11-13,2024-10-02,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,35000.0,2025-04-21
C00733,,2005.0,Đà Nẵng,2024-10-12,Walk-in,0,2024-10-12,1.0,3888000.0,3888000.0,0.2,0.2,7.0,7.0,1.0,2025-09-18,2025-09-18,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,30000.0,2025-11-16
C00734,M,1965.0,Huế,2025-03-11,Referral,0,2025-03-11,3.0,9765600.0,3255200.0,0.5,0.16666666666666666,20.0,6.666666666666667,3.0,2025-07-06,2026-02-02,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,2025-12-15
C00735,Unknown,2001.0,Khác,2024-01-01,Zalo,0,2024-01-01,2.0,3593300.0,1796650.0,0.3,0.15,6.0,3.0,2.0,2024-11-26,2024-11-27,1.0,1.0,0.0,3.0,2024-12-20,4.0,0.25,0.25,50000.0,2026-03-02
C00736,M,1973.0,Vũng Tàu,2024-10-14,Shopee,0,2024-10-14,3.0,144086500.0,48028833.333333336,0.05,0.016666666666666666,24.0,8.0,3.0,2025-01-22,2025-11-19,3.0,0.6666666666666666,1.0,3.0,2025-03-09,3.0,0.3333333333333333,0.0,60000.0,2026-02-15
C00737,F,1990.0,Nha Trang,2025-03-10,Website,0,2025-03-10,3.0,9346400.0,3115466.6666666665,0.05,0.016666666666666666,9.0,3.0,3.0,2025-04-30,2025-12-22,2.0,0.5,0.0,2.0,2025-06-07,5.0,0.8,0.8,30000.0,2025-11-07
C00738,M,1967.0,Bắc Ninh,2024-06-27,TikTok,0,2024-06-27,4.0,137830250.0,34457562.5,0.25,0.0625,39.0,9.75,4.0,2025-07-09,2026-03-10,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,2026-03-22
C00739,F,1965.0,Biên Hòa,2025-06-18,TikTok,0,2025-06-18,3.0,88360300.0,29453433.333333332,0.3,0.09999999999999999,24.0,8.0,2.0,2025-07-01,2025-11-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00740,M,2005.0,Thủ Đức,2023-06-19,TikTok,0,2023-06-19,4.0,73130142.0,18282535.5,0.19999999999999998,0.049999999999999996,32.04,8.01,4.0,2024-01-13,2025-06-09,1.0,0.0,0.0,0.0,2024-02-21,1.0,1.0,1.0,30000.0,2024-03-01
C00741,F,1984.0,Đà Nẵng,2024-01-18,Google,0,2024-01-18,2.0,8077000.0,4038500.0,0.0,0.0,12.0,6.0,2.0,2024-03-28,2026-02-12,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,5000.0,2025-03-24
C00742,F,1975.0,TP.HCM,2024-06-27,Facebook,0,2024-06-27,3.0,23983500.0,7994500.0,0.3,0.09999999999999999,24.0,8.0,3.0,2024-09-02,2026-02-02,2.0,1.0,0.0,2.5,2024-09-20,1.0,1.0,0.0,50000.0,2025-07-06
C00743,F,1994.0,Thủ Đức,2024-04-01,Walk-in,0,2024-04-01,4.0,82634900.0,20658725.0,0.3,0.075,14.0,3.5,4.0,2024-08-14,2025-06-07,0.0,0.0,0.0,0.0,,2.0,0.5,0.5,10000.0,2025-12-24
C00744,M,1986.0,Huế,2024-08-18,Walk-in,0,2024-08-18,4.0,48361550.0,12090387.5,0.19999999999999998,0.049999999999999996,10.0,2.5,3.0,2024-11-18,2025-11-19,1.0,0.0,0.0,0.0,2024-12-27,3.0,0.3333333333333333,0.0,100000.0,2026-02-09
C00745,M,1990.0,Hà Nội,2023-12-10,TikTok,0,2023-12-10,2.0,39460000.0,19730000.0,0.0,0.0,14.0,7.0,2.0,2024-06-27,2025-03-18,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,15000.0,2026-01-29
C00746,M,1978.0,Thủ Đức,2024-01-16,Facebook,0,2024-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,20000.0,2025-09-04
C00747,M,1986.0,Biên Hòa,2025-01-24,Facebook,1,2025-01-24,1.0,61349100.0,61349100.0,0.05,0.05,10.0,10.0,1.0,2025-08-22,2025-08-22,1.0,1.0,0.0,1.0,2025-09-20,4.0,0.5,0.0,60000.0,2025-11-17
C00748,F,1999.0,Vũng Tàu,2024-06-19,Facebook,0,2024-06-19,3.0,27141200.0,9047066.666666666,0.35,0.11666666666666665,23.0,7.666666666666667,3.0,2024-12-12,2025-12-18,1.0,0.0,0.0,0.0,2025-01-24,0.0,0.0,0.0,0.0,
C00749,,1971.0,Buôn Ma Thuột,2025-01-29,Facebook,0,2025-01-29,7.0,125249400.0,17892771.42857143,0.4,0.05714285714285715,69.0,9.857142857142858,5.0,2025-02-13,2026-02-26,2.0,0.0,1.0,4.0,2025-03-06,4.0,0.5,0.5,5000.0,2026-03-23
C00750,M,1986.0,Huế,2023-07-20,Shopee,1,2023-07-20,3.0,13902450.0,4634150.0,0.25,0.08333333333333333,13.0,4.333333333333333,3.0,2024-01-08,2026-01-01,1.0,0.0,0.0,1.0,2024-03-06,0.0,0.0,0.0,0.0,
C00751,F,1995.0,Thủ Đức,2023-10-05,Zalo,0,2023-10-05,3.0,105239000.0,35079666.666666664,0.25,0.08333333333333333,23.0,7.666666666666667,3.0,2024-07-08,2025-07-23,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,20000.0,2025-09-03
C00752,,1984.0,Nha Trang,2023-12-28,Google,0,2023-12-28,3.0,7860000.0,2620000.0,0.0,0.0,33.0,11.0,3.0,2024-12-10,2026-01-04,0.0,0.0,0.0,0.0,,4.0,0.25,0.25,75000.0,2025-10-30
C00753,F,2004.0,Vũng Tàu,2025-04-09,Zalo,0,2025-04-09,2.0,71712750.0,35856375.0,0.25,0.125,14.0,7.0,2.0,2025-06-25,2025-11-18,2.0,0.5,1.0,4.0,2025-07-26,1.0,1.0,0.0,15000.0,2025-11-08
C00754,M,1997.0,Thủ Đức,2024-08-02,Google,0,2024-08-02,3.0,63238350.0,21079450.0,0.4,0.13333333333333333,34.0,11.333333333333334,3.0,2025-02-26,2026-02-19,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,65000.0,2025-03-12
C00755,M,1971.0,Huế,2024-03-16,TikTok,0,2024-03-16,3.0,73788000.0,24596000.0,0.35,0.11666666666666665,24.0,8.0,2.0,2025-02-10,2025-11-04,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,125000.0,2025-11-21
C00756,M,1981.0,Bắc Ninh,2025-02-13,TikTok,0,2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,55000.0,2025-12-29
C00757,F,1983.0,Đà Nẵng,2024-06-01,Facebook,0,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,50000.0,2026-03-20
C00758,F,1978.0,Thủ Đức,2024-12-13,Website,0,2024-12-13,2.0,5652250.0,2826125.0,0.15000000000000002,0.07500000000000001,11.0,5.5,2.0,2025-01-31,2026-02-18,7.0,0.2857142857142857,1.0,2.1666666666666665,2025-03-31,2.0,0.5,0.0,15000.0,2026-02-09
C00759,M,1965.0,Hà Nội,2024-05-04,Google,0,2024-05-04,2.0,518000.0,259000.0,0.3,0.15,5.0,2.5,2.0,2024-07-20,2025-03-11,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,35000.0,2025-04-29
C00760,F,1974.0,TP.HCM,2023-09-22,Google,0,2023-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,5.0,0.4,0.0,60050.0,2026-02-11
C00761,M,1981.0,Buôn Ma Thuột,2025-06-10,TikTok,0,2025-06-10,1.0,38936700.0,38936700.0,0.1,0.1,9.0,9.0,1.0,2025-08-15,2025-08-15,1.0,0.0,0.0,0.0,2025-10-03,5.0,0.2,0.0,80000.0,2025-10-25
C00762,F,1981.0,Huế,,Facebook,0,,1.0,22682200.0,22682200.0,0.05,0.05,2.0,2.0,1.0,2025-12-08,2025-12-08,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,30000.0,2025-01-02
C00763,M,1967.0,Cần Thơ,2023-09-11,Walk-in,0,2023-09-11,4.0,40164850.0,10041212.5,0.85,0.2125,23.0,5.75,4.0,2023-09-27,2026-01-01,1.0,1.0,0.0,4.0,2023-11-05,1.0,1.0,1.0,50000.0,2025-01-05
C00764,F,1992.0,Thủ Đức,2025-04-24,,0,2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,45000.0,2025-08-07
C00765,M,1965.0,Đà Nẵng,2023-09-06,Zalo,0,2023-09-06,2.0,14903400.0,7451700.0,0.2,0.1,13.0,6.5,2.0,2025-03-28,2025-07-10,1.0,1.0,0.0,5.0,2025-05-16,3.0,0.6666666666666666,0.0,15000.0,2025-03-03
C00766,F,1993.0,Vũng Tàu,2024-05-02,Referral,0,2024-05-02,3.0,29084000.0,9694666.666666666,0.1,0.03333333333333333,11.0,3.6666666666666665,3.0,2024-10-09,2025-09-22,3.0,0.6666666666666666,1.0,3.0,2024-11-13,5.0,0.8,0.0,0.0,2026-03-08
C00767,M,1988.0,,2025-06-20,Zalo,0,2025-06-20,3.0,165417900.0,55139300.0,0.1,0.03333333333333333,19.0,6.333333333333333,3.0,2025-08-20,2026-02-14,2.0,0.5,0.0,5.0,2025-09-17,2.0,0.5,0.5,15000.0,2025-12-14
C00768,F,1990.0,Huế,2023-09-25,,0,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.5,0.0,30000.0,2026-02-21
C00769,F,1991.0,Buôn Ma Thuột,2024-06-29,Zalo,0,2024-06-29,3.0,98669300.0,32889766.666666668,0.2,0.06666666666666667,22.0,7.333333333333333,3.0,2024-11-07,2025-09-18,1.0,0.0,0.0,2.0,2024-12-05,2.0,0.5,0.0,35000.0,2025-03-07
C00770,M,1968.0,Đà Nẵng,2023-09-24,Google,0,2023-09-24,1.0,636000.0,636000.0,0.25,0.25,2.0,2.0,1.0,2026-01-29,2026-01-29,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
C00771,F,2001.0,Buôn Ma Thuột,,Website,0,,2.0,88431500.0,44215750.0,0.05,0.025,19.0,9.5,2.0,2025-09-03,2026-03-18,0.0,0.0,0.0,0.0,,6.0,0.8333333333333334,0.3333333333333333,130000.0,2025-11-28
C00772,F,1987.0,Vũng Tàu,2023-12-03,Facebook,0,2023-12-03,1.0,3206400.0,3206400.0,0.2,0.2,3.0,3.0,1.0,2024-01-16,2024-01-16,0.0,0.0,0.0,0.0,,4.0,0.25,0.25,50000.0,2025-11-01
C00773,M,1995.0,Huế,2025-05-01,Google,0,2025-05-01,1.0,23382350.0,23382350.0,0.05,0.05,10.0,10.0,1.0,2026-02-09,2026-02-09,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,30000.0,2025-12-10
C00774,F,1967.0,TP.HCM,2024-07-26,Referral,0,2024-07-26,2.0,107766450.0,53883225.0,0.15,0.075,17.0,8.5,2.0,2025-11-01,2025-12-02,1.0,0.0,1.0,0.0,2025-12-02,4.0,0.25,0.0,50000.0,2026-01-11
C00775,F,1965.0,Thủ Đức,2025-04-01,TikTok,0,2025-04-01,1.0,1257000.0,1257000.0,0.0,0.0,1.0,1.0,1.0,2025-05-30,2025-05-30,3.0,0.3333333333333333,1.0,3.0,2025-06-24,4.0,0.0,0.0,155000.0,2026-03-04
C00776,,1998.0,Bắc Ninh,2025-04-16,Google,0,2025-04-16,5.0,38534850.0,7706970.0,0.45,0.09,31.0,6.2,4.0,2025-04-27,2025-09-29,1.0,1.0,0.0,4.0,2025-05-30,2.0,0.0,0.0,15000.0,2026-02-10
C00777,M,1995.0,Biên Hòa,2024-08-17,Shopee,0,2024-08-17,2.0,8202000.0,4101000.0,0.0,0.0,9.0,4.5,2.0,2025-06-24,2025-12-15,2.0,1.0,0.0,4.0,2025-07-23,3.0,0.3333333333333333,0.0,10000.0,2026-03-02
C00778,M,1965.0,Buôn Ma Thuột,2023-10-31,Zalo,0,2023-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,15000.0,2025-03-02
C00779,F,1996.0,,2024-10-30,Google,0,2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,0.0,2025-11-28
C00780,F,1986.0,Biên Hòa,2024-10-16,Referral,1,2024-10-16,3.0,34187000.0,11395666.666666666,0.0,0.0,20.0,6.666666666666667,3.0,2024-11-19,2025-01-06,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.0,0.0,2026-01-12
C00781,M,2000.0,Buôn Ma Thuột,2023-07-22,Shopee,0,2023-07-22,1.0,2244000.0,2244000.0,0.0,0.0,3.0,3.0,1.0,2024-07-07,2024-07-07,1.0,1.0,0.0,3.0,2024-07-15,4.0,0.25,0.0,40000.0,2025-11-06
C00782,M,1970.0,Huế,2024-07-17,Website,0,2024-07-17,2.0,41210000.0,20605000.0,0.3,0.15,19.0,9.5,2.0,2026-01-28,2026-02-16,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,5000.0,2025-08-06
C00783,F,1970.0,Huế,2025-01-07,Website,0,2025-01-07,4.0,31269600.0,7817400.0,0.2,0.05,21.0,5.25,4.0,2025-01-17,2025-11-20,2.0,0.0,0.0,1.5,2025-02-27,1.0,0.0,0.0,5000.0,2025-08-29
C00784,M,1996.0,,2024-04-19,Facebook,0,2024-04-19,6.0,82817400.0,13802900.0,0.5,0.08333333333333333,48.0,8.0,6.0,2024-08-17,2026-02-12,1.0,0.0,0.0,5.0,2024-08-19,1.0,0.0,0.0,0.0,2025-12-03
C00785,F,1991.0,Hà Nội,2023-09-14,Facebook,0,2023-09-14,4.0,126007600.0,31501900.0,0.65,0.1625,23.0,5.75,4.0,2023-10-07,2026-01-18,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.3333333333333333,85000.0,2025-10-21
C00786,F,1986.0,Bắc Ninh,2023-09-02,TikTok,1,2023-09-02,2.0,86035000.0,43017500.0,0.15,0.075,14.0,7.0,1.0,2025-09-28,2026-01-20,2.0,0.0,2.0,0.0,2025-11-21,1.0,0.0,0.0,10000.0,2026-01-10
C00787,,1986.0,Biên Hòa,2025-04-01,Facebook,0,2025-04-01,4.0,40830900.0,10207725.0,0.45,0.1125,31.0,7.75,4.0,2025-06-01,2026-03-08,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,20000.0,2025-10-17
C00788,F,1986.0,Bắc Ninh,2024-01-15,Website,0,2024-01-15,3.0,43212676.0,14404225.333333334,0.35,0.11666666666666665,32.04,10.68,3.0,2025-01-08,2026-02-20,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,15000.0,2025-07-17
C00789,F,1993.0,TP.HCM,2025-06-03,Google,0,2025-06-03,5.0,37669500.0,7533900.0,0.6,0.12,34.0,6.8,4.0,2025-07-12,2026-03-04,2.0,0.5,0.0,5.0,2025-07-23,2.0,0.5,0.0,25000.0,2026-01-24
C00790,M,1965.0,Biên Hòa,2025-04-05,Walk-in,0,2025-04-05,2.0,59240800.0,29620400.0,0.1,0.05,15.0,7.5,2.0,2025-09-07,2025-09-16,1.0,0.0,0.0,0.0,2025-09-24,2.0,0.0,0.0,50000.0,2025-12-10
C00791,F,2000.0,Bắc Ninh,2025-03-10,Walk-in,0,2025-03-10,3.0,27742550.0,9247516.666666666,0.15000000000000002,0.05000000000000001,14.0,4.666666666666667,3.0,2025-08-05,2025-10-17,2.0,0.0,0.0,1.0,2025-10-03,3.0,0.3333333333333333,0.0,10000.0,2026-03-25
C00792,M,1967.0,Đà Nẵng,2025-05-19,Website,0,2025-05-19,2.0,17122350.0,8561175.0,0.15,0.075,11.0,5.5,2.0,2025-06-16,2025-09-21,0.0,0.0,0.0,0.0,,2.0,0.5,0.0,15000.0,2026-03-24
C00793,F,1971.0,Cần Thơ,2023-10-22,TikTok,0,2023-10-22,4.0,96735800.0,24183950.0,0.55,0.1375,32.0,8.0,4.0,2023-12-27,2025-08-19,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,40000.0,2024-09-28
C00794,M,1986.0,Hải Phòng,2023-12-10,Website,1,2023-12-10,2.0,25578000.0,12789000.0,0.0,0.0,12.0,6.0,2.0,2024-06-15,2024-10-30,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,15000.0,2026-02-01
C00795,F,1971.0,Khác,,Shopee,0,,2.0,15820300.0,7910150.0,0.5,0.25,20.0,10.0,2.0,2025-02-17,2025-10-14,1.0,0.0,1.0,0.0,2025-04-13,5.0,0.6,0.0,130000.0,2024-11-25
C00796,,1993.0,Huế,2023-07-18,Zalo,0,2023-07-18,4.0,64987400.0,16246850.0,0.15000000000000002,0.037500000000000006,20.0,5.0,4.0,2023-07-24,2025-01-28,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,20000.0,2024-01-07
C00797,M,1986.0,Thủ Đức,2024-10-23,Facebook,1,2024-10-23,3.0,64577850.0,21525950.0,0.15,0.049999999999999996,17.0,5.666666666666667,3.0,2025-08-22,2026-03-19,1.0,0.0,1.0,0.0,2025-09-29,1.0,1.0,1.0,50000.0,2026-01-18
C00798,F,2002.0,Huế,2024-12-18,Zalo,0,2024-12-18,4.0,16106400.0,4026600.0,0.5,0.125,29.0,7.25,4.0,2025-04-14,2025-10-31,1.0,0.0,0.0,0.0,2025-05-26,3.0,0.0,0.0,40000.0,2026-01-26
C00799,M,1973.0,TP.HCM,2025-05-09,Shopee,0,2025-05-09,2.0,12007800.0,6003900.0,0.1,0.05,10.0,5.0,2.0,2025-05-17,2025-10-06,1.0,0.0,1.0,0.0,2025-05-23,1.0,1.0,0.0,10000.0,2025-12-24
C00800,F,1997.0,Nha Trang,2025-04-04,Shopee,0,2025-04-04,4.0,20575900.0,5143975.0,0.3,0.075,28.0,7.0,4.0,2025-04-18,2025-12-15,0.0,0.0,0.0,0.0,,3.0,0.3333333333333333,0.3333333333333333,60000.0,2026-02-08
